Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DHAFPL-A900G8W8E,DHAFPL,/items/DHAFPLA900G8W8E/000001_1683181304.jpg,/items/DHAFPLA900G8W8E/000001_1683181304.jpg,ASUS VivoBook 14 X1405VA-0041K13500H 搖滾黑(i5-13500H/8G/512G PCIe/W11/FHD/14),"13代i5 支援NumPadASUS X1405VA 14吋效能筆電i5-13500H/8G/512G PCIe/W11\r\n▃▅★asus vivobook 14 x1405va。必買原因★▅▃
★最新intel 13代h45處理器
★16:10 屏佔比達86%，可視範圍更大
★可180度開合 軍規認證 抗菌處理技術
★numpad 2.0   加大 53% 的觸控板
★可升級記憶體 支援pd充電

lcd尺寸：14"" fhd (1920 x 1200) ips 16:10 aspect ratio
處理器：intel® core™ i5-13500h processor 2.6 ghz (18mb cache  up to 4.7 ghz  12 cores  16 threads)
記憶體：8gb ddr4 on board
顯卡：最高支援intel® iris xe
(單條記憶體使用下顯示intel® uhd)
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 1*1 + bluetooth® 5
重量：1.60 kg
其他：support numberpad
作業系統：64 bits windows 11",26900,26900,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFON-A900FFL03,DHAFON,/items/DHAFONA900FFL03/000001_1662216930.jpg,/items/DHAFONA900FFL03/000001_1662216930.jpg,ASUS VivoBook S15 S3502ZA-0242K12500H 搖滾黑(i5-12500H/8G+8G/512G PCIe/W11/OLED/15.6),"最新12代新機上市★Intel® Evo™認證ASUS VivoBook S15 S3502ZA-0242K12500H 搖滾黑\r\n▃▅★asus vivobook s15 s3502za。必買原因★▅▃
★最新12代新機，通過 intel® evo™ 認證
★配備thunderbolt™ 4，支援超快資料傳輸、pd快速充電
★四邊窄邊設計，84%螢幕佔比
★輕1.8kg   薄18.9mm ; 輕薄無負擔
★出廠配備win11

lcd尺寸：15.6""2.8k (2880 x 1620) oled 16:9 aspect ratio
處理器：intel® core™ i5-12500h processor 2.5 ghz
記憶體：8gb ddr4 on board + 8gb ddr4 so-dimm
顯卡：intel® iris xe graphics內顯
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth 5
重量：1.8 kg
作業系統： 64 bits windows 11


-------------------------------",30900,30900,,,,,1,0,['C033413'],ec
DHAFO9-A900F2XPR,DHAFO9,/items/DHAFO9A900F2XPR/000001_1665646089.jpg,/items/DHAFO9A900F2XPR/000001_1665646089.jpg,ASUS VivoBook S14 S3402ZA-0152G12500H 中性灰(i5-12500H/8G/512G PCIe/W11/OLED/14),"最新12代新機上市★Intel® Evo™認證ASUS VivoBook S14 S3402ZA-0152G12500H 中性灰輕1.5kg★OLED螢幕\r\n▃▅★asus vivobook s14 s3402za。必買原因★▅▃
★最新12代新機，通過 intel® evo™ 認證
★配備thunderbolt™ 4，支援超快資料傳輸、pd快速充電
★四邊窄邊設計，85%螢幕佔比
★支援指紋辨識
★輕1.5kg   薄18.9mm ; 輕薄無負擔
★出廠配備win11

lcd尺寸：14"" oled 螢幕 四邊窄邊框設計
處理器：intel® core™ i5-12500h processor 2.5 ghz
記憶體：8gb ddr4 on board + 8gb ddr4 so-dimm
顯卡：intel® iris xe graphics內顯
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd
網路：wi-fi 6e(gig+)(802.11ax)+bluetooth 5.2 (dual band) 2*2
重量：1.5 kg
特色：thunderbolt™ 4、hdmi
作業系統： 64 bits windows 11


-------------------------------",29999,29999,,,,,1,0,[],ec
DHAFKD-A900FV1AF,DHAFKD,/items/DHAFKDA900FV1AF/000001_1672112860.jpg,/items/DHAFKDA900FV1AF/000001_1672112860.jpg,ASUS B1400CBA-0371A1255U 黑(i7-1255U/16G/512G PCIe/W10P/FHD/14),"12代B1400 全新上市，商務首選ASUS B1400CBA 12代商務筆電通過軍規/完整IO連接埠 \r\n🌟🎮12代b1400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器：intel® core™ i7-1255u processor 1.7 ghz (12m cache  up to 4.7 ghz  10 cores)
記憶體：16g ddr4 on board
顯示晶片：intel® uhd graphics
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd\nhdd housing for storage expansion
lcd尺寸：14.0-inch led backlit 250nits fhd (1920 x 1080) 16:9 anti-glare display
其他：指紋辨識、背光鍵盤、numpad
重量：1.45 kg
作業系統：windows 10 pro
保固：3年國際保固 3年國內到府維修
備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）


本商品詳細規格",34880,34880,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FUE5S,DHAFKD,/items/DHAFKDA900FUE5S/000001_1671162994.jpg,/items/DHAFKDA900FUE5S/000001_1671162994.jpg,ASUS B2502CBA-0291A1240P 黑(i5-1240P/16G/512G PCIe/W10P/FHD/15.6),"12代B2500 全新上市，商務首選ASUS B2500CBA 12代商務筆電通過軍規/完整IO連接埠 \r\n🌟🎮12代b2500強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器：intel® core™ i5-1240p processor 1.7 ghz (12m cache  up to 4.4 ghz  12 cores)
記憶體：ddr4 16gb
硬碟：512gb m.2 nvme™ pcie® 4.0 performance ssd
hdd housing for storage expansion
顯示卡：intel iris xᵉ graphics (available for intel® core™ i5 i7 i9 with dual channel memory)
lcd尺寸：15.6-inch led backlit 250nits fhd (1920 x 1080) 16:9 anti-glare display
其他：背光鍵盤、fingerprint
重量：1.75 kg
作業系統：windows 10 pro
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",30990,30990,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFPQ-A900G5XPC,DHAFPQ,/items/DHAFPQA900G5XPC/000001_1683084803.jpg,/items/DHAFPQA900G5XPC/000001_1683084803.jpg,ASUS Vivobook X1504ZA-0131B1255U (i7-1255U/8G+8G/512G PCIe/W11/FHD/15.6),"加碼送16型輕薄可攜式螢幕ASUS X1504ZA 15.6吋效能筆電i7-1255U/8G+8G/512G PCIe/W11/FHD/15.6\r\nlcd尺寸：15.6-inch  fhd (1920 x 1080) 16:9 aspect ratio  led backlit  ips-level panel  60hz refresh rate  250nits  45% ntsc   color gamut  anti-glare display
處理器：intel®core™ i7-1255u processor 1.7 ghz (12m cache  up to 4.7 ghz  10 cores)
顯示卡：intel iris xᵉ graphics
記憶體：8gb ddr4 on board+8gb ddr4 so-dimm
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
無線網路：wi-fi 6e(802.11ax) (dual band) 1*1 + bluetooth® 5
光碟機：無
特色:支援numpad
重量：1.7 kg
作業系統：windows 11 home",28999,28999,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFP3-A900G4WWS,DHAFP3,/items/DHAFP3A900G4WWS/000001_1679558485.jpg,/items/DHAFP3A900G4WWS/000001_1679558485.jpg,ASUS VivoBook Pro 16 OLED K6602VU-0052B13500H (i5-13500H/8G+8G/RTX4050/512G/W11/3.2K/OLED/16),"intel 13代處理器 RTX40獨顯ASUS K6602VU 16吋效能筆電i5-13500H/8G+8G/RTX4050/512G/W11/3.2K/OLED\r\n★搭配最新rtx4050顯卡超強效
★最新intel 13代h45處理器
★16 吋 3.2k 120hz oled
★重量僅1.9kg 96whr大電量
★a件金屬 軍規認證 抗菌處理技術
★thunderbolt™ 4*1   pd充電
★整合在power鍵的指紋辨識
★支援mux獨顯直連
★支援m.2及ram擴充
★87%屏佔比   100% dci-p3
★harman kardon頂極音效

lcd尺寸：16.0"" 3.2k (3200 x 2000) oled 16:10 aspect ratio 120hz refresh rate
處理器：intel® core™ i5-13500h processor 2.6 ghz(18mb cache  up to 4.7 ghz  12 cores  16 threads)
記憶體：8gb ddr5 on board+8gb ddr5 so-dimm
顯卡：nvidia® geforce rtx™ 4050 laptop gpu 6g ddr6
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth® 5
重量：1.9kg
其他：指紋辨識、發光kb、pd充電
保固:2年全球保固 lcd無亮點保固
作業系統：windows 11 home


本商品詳細規格",49900,49900,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FU64J,DHAFKD,/items/DHAFKDA900FU64J/000001_1671165052.jpg,/items/DHAFKDA900FU64J/000001_1671165052.jpg,ASUS B2402CBA-0591A1240P 黑(i5-1240P/16G/512G PCIe/W10P/FHD/14),"12代B2400 全新上市，商務首選ASUS B2402CBA 12代商務筆電通過軍規/防潑水鍵盤/完整IO連接埠 \r\n🌟🎮12代b2400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器：intel® core™ i5-1240p processor 1.7 ghz (12m cache  up to 4.4 ghz  12 cores)
記憶體：16gb ddr4 so-dimm
硬碟：512gb m.2 nvme™ pcie® 4.0 performance ssd\nhdd housing for storage expansion
顯示卡：intel iris xᵉ graphics (available for intel® core™ i5 i7 i9 with dual channel memory)
lcd尺寸：14.0-inch led backlit 250nits fhd (1920 x 1080) 16:9 anti-glare display
其他：fingerprint、背光鍵盤、pd充電
重量：1.60 kg
作業系統：windows 10 pro
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",30900,30900,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFPP-A900G9BBD,DHAFPP,/items/DHAFPPA900G9BBD/000001_1683171861.jpg,/items/DHAFPPA900G9BBD/000001_1683171861.jpg,ASUS VivoBook X1404VA-0021B1335U (i5-1335U/8G/512G PCIe/W11/FHD/14),"13代i5ASUS X1404VA 14吋效能筆電i5-1335U/8G/512G PCIe/W11/FHD/14\r\nlcd尺寸：14.0-inch  fhd (1920 x 1080) 16:9 aspect ratio  led backlit  ips-level panel  60hz refresh rate  250nits
  45% ntsc color gamut  anti-glare display
處理器：intel® core™ i5-1335u processor 1.3 ghz (12mb cache  up to 4.6 ghz  10 cores  12 threads)
記憶體：8gb ddr4 on board
顯卡：intel® uhd graphics(*intel iris xᵉ graphics is only available in models with intel® core™ i5 i7 i9 processors and dual-channel memory.)
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd
無線網路：wi-fi 6e(802.11ax) (dual band) 1*1 + bluetooth® 5
光碟機：無
重量：1.40 kg
其他：numberpad
作業系統：windows 11 home",24900,24900,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFKD-A900G1JM3,DHAFKD,/items/DHAFKDA900G1JM3/000001_1678259324.jpg,/items/DHAFKDA900G1JM3/000001_1678259324.jpg,ASUS B2402CBA-0321A1260P 黑(i7-1260P/16G/512G PCIe/W11P/FHD/14),"12代B2400 全新上市，商務首選ASUS B2402CBA 12代商務筆電通過軍規/防潑水鍵盤/完整IO連接埠 \r\n🌟🎮12代b2400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器：intel® core™ i7-1260p processor 2.1 ghz (18m cache  up to 4.7 ghz  12 cores)
記憶體：16gb ddr4 so-dimm
硬碟：""512gb m.2 nvme™ pcie® 4.0 performance ssd
hdd housing for storage expansion
顯示卡：intel iris xᵉ graphics (available for intel® core™ i5 i7 i9 with dual channel memory)
lcd尺寸：14.0-inch  led backlit  250nits  fhd (1920 x 1080) 16:9  anti-glare display
其他：指紋辨識、背光鍵盤
重量：1.60 kg
作業系統：windows 11 pro
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",34880,34880,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFKD-A900G1JVR,DHAFKD,/items/DHAFKDA900G1JVR/000001_1677727915.jpg,/items/DHAFKDA900G1JVR/000001_1677727915.jpg,ASUS B5302CBA-0191A1255U 黑 (i7-1255U/8G+16G/512G PCIe/W11P/FHD/13.3),"12代i7 Win11 ProASUS B5302CBA 13.3吋商用筆電i7-1255U/8G+16G/512G PCIe/W11P\r\n螢幕：13.3-inch  led backlit  300nits  fhd (1920 x 1080) 16:9  anti-glare display
處理器：intel® core™ i7-1255u processor 1.7 ghz (12m cache  up to 4.7 ghz  10 cores)
記憶體：ddr5 24gb (8gb ddr5 on board+16gb ddr5 so-dimm)
硬碟：512gb m.2 nvme™ pcie® 4.0 performance ssd
顯示卡：intel iris xᵉ graphics (available for intel® core™ i5 i7 i9 with dual channel memory)
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth® 5.1 (bt version may change with os version different)
重量：1.23 kg
特色：support numberpad、fingerprint、背光鍵盤
作業系統：windows 11 pro
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",37900,37900,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FBC29,DHAFKD,/items/DHAFKDA900FBC29/000001_1658907935.jpg,/items/DHAFKDA900FBC29/000001_1658907935.jpg,ASUS B1400CBA-0131A1235U 黑 (i5-1235U/16G/512G PCIe/W11P/FHD/14),"12代B1400 全新上市，商務首選ASUS B1400CBA 12代商務筆電通過軍規/完整IO連接埠 \r\n🌟🎮12代b1400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器:intel® core™ i5-1235u processor 1.3 ghz 
顯示晶片：intel® uhd graphics
記憶體：16g ddr4 on board
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd 
hdd housing for storage expansion
lcd尺寸：14.0-inch led backlit 250nits fhd (1920 x 1080) 16:9 anti-glare display ntsc: 45%
其他：support numberpad、fingerprint、backlit chiclet keyboard
重量：1.45 kg
作業系統：windows 11 pro
保固：3年國際保固 3年國內到府維修


備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）


本商品詳細規格",30900,30900,,,,,1,0,"['C035737', 'C035738']",ec
DHAFO9-A900FE96E,DHAFO9,/items/DHAFO9A900FE96E/000001_1665641828.jpg,/items/DHAFO9A900FE96E/000001_1665641828.jpg,ASUS VivoBook S14 S3402ZA-0212K12500H 搖滾黑(i5-12500H/8G+8G/512G PCIe/W11/OLED/14),"最新12代新機上市★Intel® Evo™認證ASUS VivoBook S14 S3402ZA-0212K12500H 搖滾黑輕1.5kg★OLED螢幕\r\n▃▅★asus vivobook s14 s3402za。必買原因★▅▃
★2.8k oled 16:10 panel
★12代evo機種 
★抗菌處理技術
★背光鍵盤 fingerprint pd充電

lcd尺寸：14"" 2.8k (2880 x 1800) oled 16:10 aspect ratio
處理器：intel® core™ i5-12500h processor 2.4 ghz
記憶體：8gb ddr4 on board + 8gb ddr4 so-dimm
顯卡：intel® iris xe graphics內顯
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth 5
重量：1.5 kg
特色：背光鍵盤 fingerprint pd充電
作業系統： 64 bits windows 11
-------------------------------",29999,29999,,,,,1,0,[],ec
DHAFKD-A900FMDU6,DHAFKD,/items/DHAFKDA900FMDU6/000001_1664863681.jpg,/items/DHAFKDA900FMDU6/000001_1664863681.jpg,ASUS B2402CBA-0231A1240P 黑(i5-1240P/16G/512G SSD/W11P/14),"12代B2400 全新上市，商務首選ASUS B2402CBA 12代商務筆電通過軍規/防潑水鍵盤/完整IO連接埠 \r\n🌟🎮12代b2400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載12代處理器

處理器：intel® core™ i5-1240p processor 1.7 ghz
記憶體：16gb ddr4 so-dimm+1dimm
硬碟：512gb m.2 nvme™ pcie® 4.0 performance ssd
 hdd housing for storage expansion
顯示卡：intel iris xᵉ graphics
lcd尺寸：14.0-inch fhd (1920 x 1080) 16:9 anti-glare display 250nits
其他：fingerprint、背光防潑水鍵盤
重量：1.60 kg
作業系統：windows 11 pro 
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",30900,30900,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFPP-A900G9BC1,DHAFPP,/items/DHAFPPA900G9BC1/000001_1683169250.jpg,/items/DHAFPPA900G9BC1/000001_1683169250.jpg,ASUS VivoBook X1404VA-0031S1335U (i5-1335U/8G/512G PCIe/W11/FHD/14),"13代i5ASUS X1404VA 14吋效能筆電i5-1335U/8G/512G PCIe/W11/FHD/14\r\nlcd尺寸：14.0-inch  fhd (1920 x 1080) 16:9 aspect ratio  led backlit  ips-level panel  60hz refresh rate  250nits
  45% ntsc color gamut  anti-glare display
處理器：intel® core™ i5-1335u processor 1.3 ghz (12mb cache  up to 4.6 ghz  10 cores  12 threads)
記憶體：8gb ddr4 on board
顯卡：intel® uhd graphics(*intel iris xᵉ graphics is only available in models with intel® core™ i5 i7 i9 processors and dual-channel memory.)
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd
無線網路：wi-fi 6e(802.11ax) (dual band) 1*1 + bluetooth® 5
光碟機：無
重量：1.40 kg
其他：numberpad
作業系統：windows 11 home",24900,24900,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFJX-A900G60VC,DHAFJX,/items/DHAFJXA900G60VC/000001_1681288388.jpg,/items/DHAFJXA900G60VC/000001_1681288388.jpg,ASUS ProArt StudioBook 16 PRO-HM5600QM-0032B5800H (R7-5800H/16G*2/RTX3060/1TB/2.5K/W10P/16),"13代i9新機上市ASUS PRO-HM5600QM 16吋創作筆電R7-5800H/16G*2/RTX3060/1TB/2.5K/W10P\r\n★windows pro作業系統
★2.5k ips   85% 屏佔比
★rtx3060極致效能+32g+1tb
★pd充電 軍規認證 90whrs大電量
★三件金屬 指紋辨識
★設計師必備繪圖旋鈕
★三鍵觸控板專為 3d 設計師打造
★100% dci-p3 色域
★最高 500 尼特峰值亮度
★驚人的 135 瓦散熱設計功率
★雙風扇+四出風口+6導熱管，散熱一把罩
★支援 8k 120 hz 影像輸出
★sd express 7.0比原始 sd 卡快近 10 倍
★harman kardon 與 dts® 認證音效
★delta-e < 1.55的色彩準確度
★pantone® 認證
★calman 專業認證
★nv studio認證
★3年保固本島到府維修

lcd尺寸：16"" 2.5k (2560 x 1600) ips霧面 16:10 aspect ratio 120hz
處理器：amd ryzen™ 7 5800h hs mobile processor
(8-core 16-thread  20mb cache  up to 4.4 ghz max boost)
記憶體：16gb ddr4 so-dimm+ 16gb ddr4 so-dimm
顯卡：nvidia® geforce® rtx™ 3060 laptop gpu 6gb gddr6
硬碟：1tb m.2 nvme™ pcie® 3.0 performance ssd
其他：指紋辨識、pd充電、kb鍵盤
網路：wi-fi 6(802.11ax) (dual band) 2*2 + bluetooth® 5
重量：2.4kg
作業系統：windows 10 pro
保固：3年保固本島到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）",49900,49900,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFON-A900F5BKQ,DHAFON,/items/DHAFONA900F5BKQ/000001_1654508051.jpg,/items/DHAFONA900F5BKQ/000001_1654508051.jpg,ASUS VivoBook S15 S3502ZA-0142G12500H 中性灰(i5-12500H/8G/512G PCIe/W11/OLED/15.6),"最新12代新機上市★Intel® Evo™認證ASUS VivoBook S15 S3502ZA-0142G12500H 中性灰\r\n▃▅★asus vivobook s15 s3502za。必買原因★▅▃
★最新12代新機，通過 intel® evo™ 認證
★配備thunderbolt™ 4，支援超快資料傳輸、pd快速充電
★四邊窄邊設計，84%螢幕佔比
★輕1.8kg   薄18.9mm ; 輕薄無負擔
★出廠配備win11

lcd尺寸：15.6"" oled 螢幕 四邊窄邊框設計
處理器：intel® core™ i5-12500h processor 2.5 ghz
記憶體：8gb ddr4 on board + 8gb ddr4 so-dimm
顯卡：intel® iris xe graphics內顯
硬碟：512gb m.2 nvme™ pcie® 4.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth 5.2
重量：1.8 kg
特色：thunderbolt™ 4、hdmi
作業系統： 64 bits windows 11


-------------------------------",29999,29999,,,,,1,0,[],ec
DHAFON-A900FFL0P,DHAFON,/items/DHAFONA900FFL0P/000001_1662217353.jpg,/items/DHAFONA900FFL0P/000001_1662217353.jpg,ASUS VivoBook S15 S3502ZA-0262E12500H 初心綠(i5-12500H/8G+8G/512G PCIe/W11/OLED/15.6),"最新12代新機上市★Intel® Evo™認證ASUS VivoBook S15 S3502ZA-0262E12500H 初心綠\r\n▃▅★asus vivobook s15 s3502za。必買原因★▅▃
★最新12代新機，通過 intel® evo™ 認證
★配備thunderbolt™ 4，支援超快資料傳輸、pd快速充電
★四邊窄邊設計，84%螢幕佔比
★輕1.8kg   薄18.9mm ; 輕薄無負擔
★出廠配備win11

lcd尺寸：15.6""2.8k (2880 x 1620) oled 16:9 aspect ratio
處理器：intel® core™ i5-12500h processor 2.5 ghz
記憶體：8gb ddr4 on board + 8gb ddr4 so-dimm
顯卡：intel® iris xe graphics內顯
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
網路：wi-fi 6e(802.11ax) (dual band) 2*2 + bluetooth 5
重量：1.8 kg
作業系統： 64 bits windows 11



-------------------------------",29999,29999,,,,,1,0,[],ec
